Artist,es,en
Jo Villalobos Ruiz,"Jo Alberto Villalobos Ruiz (Barrios Altos - Lima, 1955) Inic sus estudios de Guitarra y Teoa Musical en el Instituto Musical Bach en 1981. Paralelamente integ el Coro Universitario de San Marcos desde 1979 hasta 1983.
Pepe partici desde los inicios, del movimiento de Cantautores LA OTRA CANCN, presenndose en la Carpa Teatro de Lima, la Sala Alcedo, Los Reyes Rojos, entre otros. Ha recibido elogios por su trabajo en Chile, xico y Argentina; tambien en la escena local ha sido destacado por artistas como Susana Baca, lix Casaverde, ctor Salazar, sar Vivanco, Fabiola de La Cuba, Eva Ayln, ctor Marchand, Tania Libertad, sar Merino, y muchos s."
Juan Medrano Cotito,"Juan Medrano Cotito es un sico, compositor, investigador, interprete y maestro de Can Peruano de reconocido prestigio nacional e internacional, su destreza en la ejecucn de su instrumento le permite obtener un reconocimiento como sico tradicional, Wolrd Music, fusn y sica electnica."
Judith Granados,"Cantante de huayno natural de Huaraz, Ancash."
Julio Andrade,"Cantante que a lo largo de su carrera ha fusionado ltiples neros como rock, pop, andino y costo.  Inic su carrera con el grupo Paradero en 1987.  En 1990 inicia su carrera como solista con ellbum Sando A y se hace acreedor del premio Circe al mejor cantante del o en 1991.  Desde entonces ha producido videoclips y temas muy populares como "ngel de la Guarda"", ""Mira la Morena"", ""Sarah Ellen"", ""Otra Vez"", """"Mi Cuchi Cuchi Bum Bum"", ""Jugo de Tamarindo"", ""Se la llevan cil"", entre otros."
Kanaku y el Tigre,"Banda de Folk creada en el 2010, conformada por los talentosos sicos: Nicos Saba, Bruno Bellan, Noel Marambio, Marcial Rey, David Chang, Fernando Gonzalez y Manuel Loli.
sica enigtica, llena de instrumentos asticos, experimentada con instrumentos raros, juguetes o cualquier cosa que suene. 
Su primerlbum, ""Caracoles"", sal en diciembre del 2010, logrando una gran acogida."
Kenyara,Agrupacn de sica fusn instrumental de jazz y folklore latinoamericano.
Kiko Revatta,"Es uno de los inrpretes s importantes del cancionero ayacuchano y nacional que desde hace varios os se mantiene como figura estelar de los locales de especculos Rinconcito Ayacuchano.  Kiko Revatta esLa Voz Sorial de Huamang, nombre que le fue atribuido por el recordado compositor Dr. sar Romero Marnez, el autor del huainoMi propuest (Amor, amor).
El cantante que ha popularizado hermosas canciones comoNuestra promes,Destino mariner,M y varios carnavales andinos."
Kiri Escobar,"Compositor de sica y canciones populares, Daniel Escobar Rivero aparece blicamente en Lima a mediados de 1967 formando parte del grupo de rock Dreams. Posteriormente lla la atencn de Chabuca Granda, con quien culti una gran amistad durante 11 os, a como con el poeta sar Calvo y el escritor Manuel Scorza, entre muchos otros artistas e intelectuales de Lima; debido a su tetica arstica. Los neros musicales que s usa combinan las rces del vals peruano con el lan y las zamacuecas, estosltimos ritmos afroperuanos, los que a su vez se fusionan con cadencias y armoas de ogenes brasilero, caribo y jazstico. Su trayectoria le ha creado en el medio intelectual limo una particular celebridad y respeto, no solo debido a la riqueza y colorido de sus creaciones sino a sus opiniones poticas. Duo de un verbo ctico, mordaz y punzante, ha compuesto algunas de las mejores canciones del repertorio criollo deltima generacn, a como otras del nero nueva cancn, trova, baladas, sones, boleros, bossa nova, entre otros, siendo definitivamente su principal tetica la de cacter social."
La Gran Reunn,"

LA GRAN REUNN ha reunido y grabado a diecinueve veteranos cantores que encarnan la s pura esencia del criollismo. Estos guardianes de las rces de la sica criolla, la mayoa de los cuales ronda las ocho cadas, integran laltima generacn de criollos aunticos, aquellos que entienden el criollismo, s que como una profesn, como una forma de vida.
Los inrpretes que participan en LA GRAN REUNN recuerdan un tiempo en el que de cada barrio de Lima n provean formas sutilmente diferenciadas de cantar, de pulsar la guitarra, de expresar, de sentir. No es poco con rlos hablar de una `polca victorian o del `golpe barrioaltin, refirndose al sabor peculiar que le imprian a cada nero los sicos de estos barrios. Estos cantores provienen de aquellos barrios tradicionales en los que se atesora y se defiende un repertorio particular de valses, polcas, danzas y one-steps, y son portadores de la tradicn musical que sus antecesores forjaron en sus propias calles. Ellos, losltimos exponentes de un criollismo natural, han depositado en esta produccn toda la gracia y el conocimiento que les han sido transmitidos de generacn en generacn, y que n atesoran como lo hicieron sus antecesores, los creadores de la tradicn lima.
"
La Liga del Suo,"La Liga Del Suo es grupo de rock peruano formado en 1991, tras una exitosa carrera y tres discos de estudio ent en receso en 2000. El vocalista, Jorge ""Pelo"" Maduo luego empezaa una carrera como solista.
"
La Mente,"En el verano 2006, Ricardo Wiesse y Nicos Duarte se reunieron en el estudio del sello Descabellado Discos del Pe para grabar, a manera de demos, algunas canciones que tean ya creadas. Haa muchas ideas sueltas pero fueron descubriendo que todas tean algo en con. Ricardoque por entonces cantaba en Suda- y Nicostocaba y cantaba en Cuchillazo- decidieron intercalar formatos. El nuevo concepto se lla La Mente. Con la ayuda de algunos buenos amigos, comenzaron a hacer sica juntos y, ya en el 2006, fueron invitados a tocar al tico bar Stonewasi, de Tarapoto. Al blico le gus y a ellos tambn. Tomaron entonces una tercera decisn, que era organizar las Fiestas de La Mente. Para mayo del 2007, y con varios conciertos y varias fiestas en Lima y diversas ciudades del ps, crearon su primer disco,Electropica.
Los os 2008 y 2009 fueron de mucho rtigo para el grupo. Con un disco en las calles, la banda no de de mutar formatos, de seguir probando. Y los resultados se materializa- ban en las ya lebres Fiestas de La Mente. En el 2008 se gra un DVD que reflejaa lo que el grupo es:El bendito DV. Era una manera de reflejar a tras de igenes todo el clima que se via alrede- dor de una banda ya madura. Con esta misma stica, y con la intervencn de un colectivo de sicos del sello Descabellado Discos del Pe, se lan el segundo disco,Para los muertos y los viviente, que fue presentado oficialmente en Rio Branco, Brasil, durante el prestigioso festival Varadouro.
En el peodo 2010-2011, La Mente ya figuraba entre las bandas s importantes del ps y lo haa demostrado tocando con grupos internacionales como Cypress Hill, Todos tus muertos, Orishas, Molotov, Calle 13, Matisyahu, Smashing Pumpkins, The Wailers, Stereofonics, Pato Banton y Aterciopelados, entre otros. Con un formato ya definido -dos vocalistas, guitarra, bajo, teclado y batea- pero sin dejar de lado las secuencias, La Mente lan su tercer trabajo discogfico, tituladosic."
La Roja,"La roja es una banda de Funk, conocida en el Peru por ser una de las pocas que se ha dedicado a este genero por mas de 6 os, mezclandolo con jazz, soul, hip hop y performance. Todo este tiempo recorre el circuito peruano, desbordando un ritmo contagiante lleno de lujuria, ironia y delirio. Comparte escenarios con bandas locales y foraneas caracterindose por su peculiar forma de abordar el escenario. Los creadores de NADA QUE VER (un proyecto de un programa de TV), editan dos discos y musicalizan obras de teatro, programas de televisn y ficciones en video. Producen tres encuentros de Funk en Lima con bandas chilenas y francesas y tocan en cualquier lugar."
La Sarita,"La Sarita es una banda de rock fusn formada en el distrito limo de El Agustino en 1997 por ex integrantes de Los Mojarras. En 1998 fue elegido el grupo revelacn. Ese o haa compartido escenario con bandas extranjeras que visitaron el Pe como Todos Tus Muertos, Federacn Francesa de Funk y A.N.I.M.A.L.

En octubre de 1999 presentaron sulbum debut s Poder, cuyo concepto era una llamada de atencn a quienes ejercen en poder de mala manera el disco recib buenas cticas, a la banda despegaba. En abril de 2000 telonearon a Manu Chao en Lima. En mayo, invitados por la Cancillea de Finlandia viajaron a ese ps y sorprendentemente las tres presentaciones fueron un rotundoxito.

En Bogo, Colombia participaan en uno de los festivales de rock s importantes de Sudarica Rock al Parque compartiendo escenario con Los Pericos, Aterciopelados, Manu Chao, Los Amigos Invisibles, Lucybell y Divididos siendo considerado por la prensa como lo mejor del festival.

El 2001 y el 2002 sean os de crisis para la banda se separaron para luego volver el 2003 con su segundolbum Danza la Raza a Renato Briones lo reemplazo Frank Edgar en el bajo. Con su nuevo disco la banda regre a los escenarios no solo en el Pe sino en el extranjero viajando a Salvador de Baa, Brasil para dar un concierto en el V Mercado Cultural. A partir de ese momento la banda ha tenido gran continuidad en conciertos y apariciones de prensa. En octubre del 2004 Frank Edgar renuncia a la banda siendo su puesto retomado por Renato Briones.

En el 2005 ofrece un concierto en la Feria Internacional del Libro en Guadalajara, xico.

El o 2007 realizaron una segunda gira europea, dentro de la cual tocaron en las ciudades de Helsinki, Tampere y Turku en Finlandia, ades de Ginebra y rich en Suiza.

El tercerlbum de la banda, titulado Mamacha Simona, aparec en marzo de 2009. El lanzamiento fue seguido por una gira de la banda por diferentes ciudades del Pe.

El cuartolbum es lanzado en mayo de 2012, titulado Identidad contiene 12 temas nuevos, la influencia de musica selvatica es mas evidente, al mismo tiempo se alejan de la linea de critica al gobierno en comparacion con sus dos primeros discos."
La Sonora de Lucho Macedo,"Lucho Macedo (Lima, 18 de febrero de 1930 ) es un sico, pianista, compositor y arreglista de salsa peruano, cuya Sonora fue una de las orquestas mas innovadoras y exitosas en el mundo de la sica latina. Su estilo empe como Sonora Matancera pero luego ia evolucionando e incorpondole solos instrumentales tanto de guitarras como vientos, explorando neros musicales desde la guaracha, son montuno, latin rock hasta el latin jazz."
La Super Cholo Band," Agrupacn musical creada en el 2010, que desde el lenguaje del rock difunde las tradiciones musicales del folclore andino del Pe. Su primer trabajo, HUANCA, ofrece un repertorio tradicional del valle del Mantaro con un sonido ergico y urbano. 'Purito rock cholo'."
Laguna Pai,"Laguna Pai empe a sonar en el o 2008 en Lima, Peru. Utilizando tres guitarras simulneamente, sintetizadores, teclados csicos y una base tmica de Reggae y Rock, nace un estilo nuevo. Se puede sentir la influencia de Bob Marley & The Wailers, Pink Floyd, Manu Chao y sica Peruana."
Leuzemia,"Leusemia es un grupo de rock peruano conformado en 1983 en Lima, Pe. Sus miembros originales fueron Daniel F(Daniel Valdivia), Kimba Vilis (Gustavo Valdivia) y Monta (Rl Montez) y Leopoldo La Rosa (Leo Escoria), Actualmente es conformada por Daniel F, Raul Montez y el baterista Daniel Lopez, apoyados en varios conciertos por el guitarrista Johan Atencia, quien toca en la banda solista de Daniel F. Sus influencias son tan diversas como The Ramones y Pink Floyd. Actualmente son uno de los grupos s activos y s influyentes del rock peruano. El nombre del grupo es basado en la palabra leucemia. El grupo ha tenido varias formaciones debido a la constante introduccn y mejora de diferentes instrumentos en la senda de su avance hacia la sica progresiva."
bido,"Libido es una banda peruana de rock formada en 1996 e integrada en la actualidad por Salim Vera (voz) y Manolo Hidalgo (guitarra) como miembros originales, junto a Juan Pablo del Aguila (bajo) y Wilder pez (batea). Ganadores de dos Premios MTV, discos de platino y oro, ades de varios reconocimientos en su ps natal.
"
Licky Moreno,"Cantautor nacido en Lima-Pe que se dedica profesionalmente a la sica desde el o 2001.
Luego de algunos os de experiencia como streetdancer en grupos de Ventanilla como Latino, Nueva Generacn, Generacn de Impacto, Grupo Sin Nombre y Estilo Propio; Licky Moreno se acerca por primera vez al mundo del hip-hop por medio de uno de sus elementos s representativos: El b-boying, pero es en el 2001 cuando explotaa su aficn por otro de sus elementos: El rap. Es a como empieza a escribir sus primeras canciones influencndose en sus inicios por Vico-C y Eminem.
Luego de variosxitos con diferentes agrupaciones la compia de danza D1, en el 2007 LICKY MORENO edita su primerlbum en solitario contando con las colaboraciones de Shantall, Jakemate 3H, NN y Christian Arbu, disco del cual el tema EL DON JUAN DE LA CALLE fue utilizado para musicalizar a uno de los personajes de la exitosa serie ASI ES LA VIDA transmitida en ese entonces por Arica Televisn. Empe a trabajar tambn para otras compas como STREET JAZZ, TFS DANCE y el grupo de fusn afro-electnica NOVALIMA.
Licky contia una exitosa carrera como solista, hoy con la disquera peruana AMMG."
Los 007,"Quinteto representativo del rock de los 60s, formado en Lima en el o 1966 por Vladi Chan (Voz y Primera guitarra), Marco Rodrigues (Bajo Electnico), Enrique Palacios (Segunda Guitarra), Carlos Serra (Batea) y Octavio Figueroa rgano electnico).
Se retiraron a comienzos de los os 70 como consecuencia del gobierno militar."
Los Apus,Grupo ayacuchano de huayno.
Los Barraza,"Orquesta lima fundada en el 2003, formada por integrantes de la familia de artistas ""Barraza"" y liderada por Carlos ""Tomate"" Barraza."
